21;0;20;0;0;0;0;21;0;17;0;0;18;17;17;0;17;0;0;0;17;0;0;0;0;0;0;0;25;0;0;19;0;0;22;27;0;0;0;0;0;0;27;0;0;0;0;0;25;25;25;30;0;0;0;25;0;0;26;29;0;0;0;29;false;0;Nase Lungu vs. Devarajen Chinasamy, Bled, 2002;Source: http://www.wtharvey.com/m8n3a.html
21;19;0;0;0;18;0;0;17;29;0;0;20;0;0;0;0;0;0;0;17;0;30;0;0;0;22;0;27;0;0;25;0;0;0;29;0;0;25;0;0;0;0;26;0;0;0;0;25;0;0;0;28;21;0;0;0;0;0;0;0;0;0;0;false;0;Csaba Balogh vs. Aleksandra Dimitrijevic, Novi Sad, 2003;Source: http://www.wtharvey.com/m8n3a.html
0;0;0;0;0;0;0;0;0;17;0;0;17;30;19;17;0;0;21;0;0;22;0;0;0;0;0;17;0;0;18;0;0;25;0;0;0;0;28;0;0;0;0;0;0;0;25;0;0;0;0;0;0;25;26;0;0;0;0;0;0;0;0;29;false;0;Mark Bluvshtein vs. Stig Martinsen, Gausdal, 2003;Source: http://www.wtharvey.com/m8n3a.html
0;21;0;0;21;0;18;0;0;0;0;0;0;17;0;0;0;0;0;0;0;29;17;0;0;0;0;0;30;0;0;17;25;0;0;28;0;0;22;25;0;27;25;0;0;0;0;0;0;26;25;0;0;0;0;0;0;0;0;0;0;0;0;0;false;0;Csaba Balogh vs. Joseph Gallagher, Basel, 2004;Source: http://www.wtharvey.com/m8n3a.html
0;0;0;21;0;18;0;0;0;17;21;0;0;17;29;0;17;0;20;22;0;19;0;30;25;0;0;0;17;25;0;0;0;0;0;17;25;0;0;0;0;0;0;25;0;0;0;0;0;25;0;0;27;0;0;25;0;0;0;0;0;0;29;26;false;0;Pawel Czarnota vs. Zoltan Ribli, Bundesliga, 2006;Source: http://www.wtharvey.com/m8n3a.html
0;0;18;0;0;0;0;0;0;20;0;21;0;29;20;17;17;0;0;0;17;0;0;0;28;17;0;0;0;0;25;0;0;0;0;17;0;30;0;25;25;0;0;0;0;0;0;0;0;25;25;0;22;0;0;0;0;26;0;0;0;0;0;0;false;0;Raj Tischbierek vs. Karsten Mueller, Bundesliga, 2007;Source: http://www.wtharvey.com/m8n3a.html
21;0;0;0;21;0;18;0;0;0;0;0;0;0;0;17;0;0;17;29;29;0;17;0;17;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;22;19;30;0;25;0;25;0;0;0;0;0;0;0;28;25;0;0;0;0;0;0;26;0;false;0;Dimitrij Bunzmann vs. Thies Heinemann, Bundesliga, 2007;Source: http://www.wtharvey.com/m8n3a.html
0;21;20;0;0;18;0;0;0;17;22;0;0;0;17;30;17;29;17;27;17;0;0;0;25;0;25;0;0;19;0;0;0;0;0;25;0;25;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;25;25;0;0;0;0;0;0;26;0;false;0;Valentina Golubenko vs. Berik Akkozov, Serpukhov, 2005;Source: http://www.wtharvey.com/m8n3a.html
0;0;0;0;0;22;21;18;17;0;0;0;20;0;21;17;0;0;0;0;25;0;0;30;0;0;0;0;0;25;0;0;0;17;17;0;0;0;0;0;0;0;0;0;0;25;29;0;25;0;0;0;0;0;0;25;28;0;0;0;0;0;0;26;false;0;Mikhail Chigorin vs. Yakubovich, Corr., 1879;Source: http://www.wtharvey.com/m8n3b.html
21;0;0;0;21;0;0;0;17;17;17;0;0;17;0;17;0;0;0;0;0;28;17;0;0;0;0;20;17;0;0;0;0;0;0;0;0;18;0;25;0;25;0;28;0;0;0;0;25;0;25;0;0;25;0;0;0;0;26;0;0;0;29;29;false;0;Max Euwe vs. H Van Hartingsvelt, Amsterdam, 1920;Source: http://www.wtharvey.com/m8n3b.html
0;0;30;0;0;19;0;0;0;0;29;0;0;0;0;17;0;17;0;22;17;17;0;18;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;25;0;0;0;28;0;0;25;0;0;0;0;0;0;25;26;0;21;0;0;0;0;0;0;0;false;0;Jose Capablanca vs. Emanuel Lasker, Havana, 1921;Source: http://www.wtharvey.com/m8n3b.html
0;21;20;18;0;21;0;0;17;17;0;0;0;0;29;0;0;0;0;27;17;0;0;0;0;0;0;17;0;0;17;0;0;0;0;0;0;0;22;0;28;25;0;0;25;0;0;0;25;0;0;25;0;0;28;0;0;0;29;0;0;0;26;0;false;0;Max Euwe vs. S Lohr, Amsterdam, 1923;Source: http://www.wtharvey.com/m8n3b.html
21;0;0;0;0;21;0;18;17;0;0;0;0;0;29;17;0;17;0;0;0;17;20;0;0;0;25;0;0;0;0;27;0;0;28;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;28;0;0;19;0;0;26;0;false;0;Arnold Denker vs. H Baker, USA, 1937;Source: http://www.wtharvey.com/m8n3b.html
0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;17;0;0;0;0;17;18;0;0;0;0;27;0;0;0;0;0;19;0;0;25;0;0;25;0;0;0;0;0;25;0;0;0;0;0;0;0;26;0;0;0;21;0;0;0;0;0;false;0;Jose Capablanca vs. Vera Menchik, Margate, 1939;Source: http://www.wtharvey.com/m8n3b.html
21;0;0;0;20;21;0;18;17;17;0;0;0;0;0;17;0;0;0;0;28;0;17;0;0;0;0;0;27;17;25;0;25;0;0;25;19;0;0;0;22;0;25;30;0;0;0;29;0;0;0;0;0;0;0;25;0;0;0;29;0;0;26;0;false;0;Jose Capablanca vs. G Vassaux, Buenos Aires, 1939;Source: http://www.wtharvey.com/m8n3b.html
0;21;20;22;21;0;0;0;0;0;0;17;20;0;17;0;17;0;0;0;0;18;0;17;0;0;17;0;0;0;0;0;17;0;27;0;0;0;0;0;0;0;0;30;0;0;0;0;25;0;25;0;0;25;25;25;0;0;0;29;29;0;26;0;false;0;S Albers vs. A Schwengers, BRD, 1968;Source: http://www.wtharvey.com/m8n3b.html
0;0;0;0;0;0;21;0;0;0;30;0;0;0;22;0;17;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;27;27;0;0;0;25;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;0;Larry Christiansen vs. T Ebrahimi, USA, 1977;Source: http://www.wtharvey.com/m8n3b.html
18;0;20;21;0;0;0;0;17;17;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;28;0;0;0;17;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;26;false;0;Daniel Campora vs. Osman Palos, Tuzle, 1983;Source: http://www.wtharvey.com/m8n3b.html
0;0;21;0;0;20;18;0;17;20;0;0;0;17;17;17;0;17;0;0;0;0;0;0;19;0;0;0;0;0;0;0;22;0;0;25;0;0;0;0;25;0;25;0;29;0;0;30;28;0;0;28;0;25;25;25;29;0;0;0;0;0;26;0;false;0;Dragan Vasiljevic vs. Nenad Jovanovic, Belgrade, 1984;Source: http://www.wtharvey.com/m8n3b.html
0;21;20;0;0;29;29;0;17;0;17;0;0;0;17;0;0;0;17;0;0;0;18;0;0;0;0;0;0;17;0;17;0;0;0;0;0;0;0;0;0;0;0;27;0;25;25;0;25;25;0;0;0;0;0;21;0;0;26;0;0;0;0;0;false;0;Maxim Dlugy vs. Ricardo Calvo, London, 1986;Source: http://www.wtharvey.com/m8n3b.html
